customer_id,months_subscribed,monthly_fee,total_spend,plan_type,payment_method,paperless_billing,is_senior,has_partner,has_dependents,addon_services,logins_30d,features_used,open_tickets_30d,days_since_last_interaction,usage_change_pct,snapshot_date,churn_30d
0988-AADSA,72,80.85,5824.75,biennial,Bank transfer (automatic),0,0,1,1,5,27,8,0,9,-19.7,2024-07-29,0
0670-KDOMA,1,20.25,20.25,monthly,Mailed check,1,0,0,0,0,18,6,1,8,-3.4,2024-07-29,0
3642-BYHDO,71,19.9,1389.35,biennial,Bank transfer (automatic),0,0,1,1,0,12,9,0,0,-38.0,2024-07-29,0
8909-BOLNL,3,21.2,52.05,annual,Mailed check,0,0,0,0,0,14,7,1,9,-7.0,2024-07-29,0
3717-OFRTN,1,19.75,19.75,monthly,Bank transfer (automatic),0,0,0,0,0,18,3,0,0,19.5,2024-07-30,0
2400-XIWIO,71,90.1,6310.9,biennial,Electronic check,0,0,1,0,6,9,9,0,4,-36.5,2024-07-30,0
8901-UPRHR,72,109.2,7711.45,biennial,Bank transfer (automatic),1,0,1,1,5,22,6,0,0,26.0,2024-07-30,0
9688-YGXVR,44,88.15,3973.2,monthly,Credit card (automatic),1,0,0,0,3,5,8,0,16,-16.3,2024-07-30,0
5176-OLSKT,66,66.9,4370.25,biennial,Bank transfer (automatic),0,0,1,0,3,18,1,0,8,-3.2,2024-07-30,0
1385-TQOZW,9,20.45,147.55,monthly,Credit card (automatic),1,0,0,0,0,19,5,1,14,37.5,2024-07-30,0
5256-SKJGO,64,54.6,3423.5,biennial,Electronic check,1,0,1,1,4,23,6,0,4,5.0,2024-07-30,0
3280-NMUVX,34,19.6,678.8,annual,Credit card (automatic),0,0,1,1,0,9,2,0,9,7.7,2024-07-30,0
7402-PWYJJ,53,91.15,4862.5,annual,Electronic check,1,0,1,0,2,9,7,0,0,-1.9,2024-07-30,0
3282-ZISZV,32,83.7,2633.3,annual,Credit card (automatic),0,0,0,1,5,4,6,1,7,-8.9,2024-07-30,0
2495-KZNFB,33,90.65,2989.6,monthly,Electronic check,1,0,0,0,2,19,7,0,11,-18.9,2024-07-30,0
2754-SDJRD,8,100.15,908.55,monthly,Credit card (automatic),1,1,0,0,3,21,9,2,11,-29.9,2024-07-30,0
4391-LNRXK,22,94.95,2142.8,monthly,Bank transfer (automatic),1,0,0,0,4,26,10,1,8,-21.6,2024-07-30,0
5955-EPOAZ,6,20.95,109.5,monthly,Mailed check,1,0,0,0,0,13,9,0,28,1.6,2024-07-30,0
8800-ZKRFW,30,107.5,3242.5,monthly,Electronic check,1,0,1,1,5,16,8,1,37,17.7,2024-07-30,0
7872-RDDLZ,67,54.9,3725.5,monthly,Electronic check,0,1,0,0,1,12,5,0,15,-44.7,2024-07-30,0
4795-WRNVT,40,65.1,2586.0,monthly,Mailed check,0,0,0,0,3,10,9,1,3,-27.4,2024-07-31,0
2661-GKBTK,60,76.95,4543.95,biennial,Bank transfer (automatic),0,0,1,1,4,8,7,1,9,8.8,2024-07-31,0
4654-DLAMQ,64,97.0,6430.9,annual,Bank transfer (automatic),0,1,1,0,4,19,6,1,11,-8.8,2024-07-31,0
1298-PHBTI,71,84.8,6152.4,biennial,Electronic check,1,0,1,1,2,19,1,1,0,-20.4,2024-07-31,0
4760-THGOT,43,94.1,4107.3,monthly,Electronic check,1,0,1,0,3,16,3,0,14,-20.5,2024-07-31,0
7872-BAAZR,53,19.55,1007.9,annual,Bank transfer (automatic),0,0,1,1,0,6,3,0,0,28.0,2024-07-31,0
8138-EALND,15,19.75,311.6,monthly,Mailed check,0,0,0,0,0,12,1,0,3,16.0,2024-07-31,0
5879-HMFFH,72,88.05,6520.8,biennial,Bank transfer (automatic),0,0,1,0,6,27,10,1,10,42.4,2024-07-31,0
3446-QDSZF,4,55.5,227.35,monthly,Credit card (automatic),0,0,0,0,1,23,2,0,0,-12.9,2024-07-31,0
1591-MQJTP,51,93.65,4839.15,annual,Bank transfer (automatic),1,1,1,0,3,13,0,1,18,-48.0,2024-07-31,0
4632-XJMEX,53,62.85,3419.5,annual,Credit card (automatic),0,0,0,1,3,8,9,3,7,10.9,2024-07-31,0
3094-JOJAI,18,74.15,1387.0,monthly,Mailed check,0,0,0,0,0,19,7,0,8,7.4,2024-07-31,0
7779-ORAEL,45,75.15,3480.35,biennial,Credit card (automatic),0,1,1,0,4,14,10,0,13,7.9,2024-07-31,0
9127-QRZMH,44,59.85,2603.95,annual,Bank transfer (automatic),1,0,1,0,3,0,5,0,27,27.3,2024-08-01,0
9518-XXBXE,10,75.3,720.45,monthly,Electronic check,0,1,1,0,1,4,4,0,17,7.1,2024-08-01,0
9242-TKFSV,72,65.1,4754.3,biennial,Credit card (automatic),1,0,1,1,6,32,2,0,4,9.4,2024-08-01,0
9778-OGKQZ,72,92.0,6782.15,biennial,Credit card (automatic),1,0,1,0,6,6,2,4,12,13.2,2024-08-01,0
0139-IVFJG,2,90.35,190.5,monthly,Electronic check,0,0,1,0,3,25,0,2,5,0.5,2024-08-01,0
7102-JJVTX,9,48.6,422.3,annual,Mailed check,0,0,1,1,1,18,3,1,0,9.2,2024-08-01,0
2672-OJQZP,1,44.75,44.75,monthly,Mailed check,0,0,0,0,0,27,7,1,4,3.0,2024-08-01,0
2458-EOMRE,11,64.05,733.95,monthly,Bank transfer (automatic),0,0,0,0,3,3,5,1,18,-14.7,2024-08-01,0
0750-EBAIU,52,91.25,4738.3,annual,Electronic check,0,0,0,0,3,25,4,0,2,8.6,2024-08-01,0
2674-MLXMN,71,99.65,6951.15,monthly,Credit card (automatic),1,1,0,0,3,11,3,0,4,2.8,2024-08-01,0
1872-EBWSC,29,20.35,617.35,annual,Mailed check,0,0,0,0,0,38,5,1,5,41.3,2024-08-02,0
2724-FJDYW,39,54.85,2191.7,annual,Bank transfer (automatic),0,0,0,1,4,9,8,0,15,16.5,2024-08-02,0
4989-LIXVT,68,95.9,6503.2,monthly,Electronic check,1,1,0,0,3,19,5,0,7,-0.4,2024-08-02,0
6421-SZVEM,28,82.85,2320.8,annual,Bank transfer (automatic),1,0,1,1,2,0,4,0,7,28.2,2024-08-02,0
4671-VJLCL,63,79.85,4861.45,biennial,Credit card (automatic),1,0,0,0,5,12,6,0,1,19.6,2024-08-02,0
7654-YWJUF,43,84.25,3539.25,annual,Bank transfer (automatic),1,0,1,0,3,34,3,0,14,-24.2,2024-08-02,0
0961-ZWLVI,49,109.2,5290.45,annual,Credit card (automatic),1,0,0,1,5,17,8,1,10,6.4,2024-08-02,0
2971-SGAFL,13,78.75,995.35,monthly,Electronic check,1,0,0,0,4,33,8,0,4,19.6,2024-08-02,0
4927-WWOOZ,2,91.45,171.45,monthly,Electronic check,1,0,1,0,2,39,8,1,0,35.2,2024-08-02,0
3096-GKWEB,18,94.75,1691.9,monthly,Electronic check,1,0,1,0,2,0,4,1,5,5.5,2024-08-02,0
7601-WFVZV,1,19.55,19.55,monthly,Mailed check,0,0,0,0,0,17,3,1,5,33.0,2024-08-02,0
6916-HIJSE,65,84.85,5459.2,biennial,Bank transfer (automatic),1,0,0,0,6,18,5,0,11,-2.2,2024-08-02,0
7208-PSIHR,70,104.3,7188.5,biennial,Bank transfer (automatic),1,0,1,0,4,10,9,1,2,-4.3,2024-08-02,0
8246-SHFGA,17,21.1,385.55,monthly,Credit card (automatic),0,0,0,0,0,12,10,0,31,54.7,2024-08-02,0
8631-NBHFZ,66,79.4,5154.6,biennial,Credit card (automatic),0,1,1,1,5,10,1,0,29,-15.0,2024-08-02,1
6505-OZNPG,6,63.4,348.8,biennial,Mailed check,1,0,0,0,6,25,6,1,23,9.8,2024-08-03,0
0013-MHZWF,9,69.4,571.45,monthly,Credit card (automatic),1,0,0,1,3,12,8,0,7,-5.4,2024-08-03,0
7452-FOLON,39,25.45,958.45,annual,Bank transfer (automatic),0,0,0,1,0,25,8,1,9,-8.0,2024-08-03,0
3026-ATZYV,37,75.1,2658.8,annual,Bank transfer (automatic),0,0,1,1,4,14,6,1,8,2.9,2024-08-03,0
2683-JXWQQ,61,33.6,2117.2,monthly,Bank transfer (automatic),0,0,1,1,2,24,6,0,10,24.1,2024-08-03,0
7483-IQWIB,37,92.95,3415.25,monthly,Electronic check,1,0,1,1,3,19,3,2,13,-24.0,2024-08-03,0
1960-UOTYM,52,79.2,4016.3,biennial,Electronic check,0,0,1,1,5,18,6,0,1,10.5,2024-08-03,0
1685-VAYJF,11,45.2,492.0,monthly,Credit card (automatic),0,0,0,0,0,20,6,1,5,-0.3,2024-08-03,0
3806-YAZOV,3,18.8,56.0,monthly,Mailed check,0,0,0,0,0,17,6,0,1,13.1,2024-08-03,0
6563-VNPMN,45,85.7,3778.1,monthly,Bank transfer (automatic),1,1,0,0,3,14,6,1,0,43.4,2024-08-03,0
4254-QPEDE,52,66.25,3330.1,biennial,Credit card (automatic),0,0,1,0,6,20,7,1,26,18.5,2024-08-03,0
5233-AOZUF,29,74.95,2149.05,monthly,Electronic check,1,0,1,0,0,16,6,2,0,3.6,2024-08-03,0
6918-UMQCG,5,80.2,384.25,monthly,Electronic check,0,0,0,0,1,15,8,0,10,-10.9,2024-08-03,0
8348-JLBUG,64,80.3,5017.7,annual,Credit card (automatic),0,1,1,0,2,11,8,0,14,21.7,2024-08-03,0
3855-ONCAR,4,78.9,299.75,monthly,Mailed check,1,0,1,1,1,29,4,4,40,2.1,2024-08-03,0
1410-RSCMR,7,71.35,515.75,monthly,Credit card (automatic),1,0,1,1,4,18,5,1,10,6.6,2024-08-03,0
4480-MBMLB,36,104.8,3886.45,annual,Bank transfer (automatic),1,0,0,0,4,16,5,3,5,-1.9,2024-08-04,0
4302-ZYFEL,69,20.55,1403.1,annual,Credit card (automatic),1,0,1,1,0,26,5,0,7,-6.7,2024-08-04,0
9334-GWGOW,7,74.85,485.25,monthly,Electronic check,1,1,1,0,0,22,4,0,10,-35.6,2024-08-04,0
8015-IHCGW,72,115.5,8425.15,biennial,Electronic check,1,0,1,1,6,16,8,0,9,12.9,2024-08-04,0
2521-NPUZR,70,101.0,7085.5,biennial,Credit card (automatic),0,0,1,0,5,13,6,0,0,-35.1,2024-08-04,0
2122-YWVYA,18,75.4,1380.4,monthly,Electronic check,1,0,0,0,1,23,7,0,5,-7.0,2024-08-04,0
4608-LCIMN,8,44.65,369.15,monthly,Bank transfer (automatic),0,0,1,1,0,17,10,0,8,2.6,2024-08-04,0
0168-XZKBB,19,86.85,1564.4,monthly,Electronic check,1,0,1,0,1,20,6,1,9,48.1,2024-08-04,0
5533-RJFTJ,49,30.2,1453.1,monthly,Bank transfer (automatic),1,0,0,0,1,9,7,3,7,19.6,2024-08-04,0
5202-IVJNU,39,30.1,1131.3,monthly,Credit card (automatic),0,0,0,1,1,28,1,1,22,-63.1,2024-08-04,1
9500-LTVBP,35,80.05,2835.9,monthly,Credit card (automatic),0,0,0,0,1,8,4,0,17,1.7,2024-08-04,0
8390-FESFV,62,84.5,5193.2,biennial,Bank transfer (automatic),0,0,0,0,5,15,7,1,7,3.9,2024-08-04,0
0020-INWCK,71,95.75,6849.4,biennial,Credit card (automatic),1,0,1,1,3,2,9,0,17,17.4,2024-08-05,0
9639-BUJXT,63,20.5,1328.15,annual,Mailed check,0,0,0,0,0,10,4,4,41,21.3,2024-08-05,0
7963-SHNDT,52,39.1,1982.1,biennial,Mailed check,0,0,0,0,3,22,5,0,19,-44.2,2024-08-05,0
8434-VGEQQ,61,20.55,1305.95,biennial,Credit card (automatic),0,0,1,1,0,2,8,2,0,25.9,2024-08-05,0
6752-APNJL,42,54.5,2301.15,monthly,Mailed check,0,0,1,1,2,13,4,0,16,10.1,2024-08-05,0
9799-CAYJJ,2,69.3,153.8,monthly,Electronic check,1,1,1,0,0,19,6,1,6,33.7,2024-08-05,0
7088-FBAWU,17,74.55,1215.8,monthly,Mailed check,0,0,1,1,4,10,3,1,16,18.0,2024-08-05,0
9278-VZKCD,52,109.1,5647.95,monthly,Electronic check,1,1,1,0,5,15,5,1,10,13.3,2024-08-05,0
8313-NDOIA,24,104.15,2494.65,monthly,Electronic check,1,0,0,0,4,24,4,1,4,13.6,2024-08-05,0
4560-WQAQW,59,68.7,4070.95,annual,Bank transfer (automatic),0,0,0,0,3,25,5,0,8,8.3,2024-08-05,0
5899-MQZZL,13,75.0,999.45,monthly,Mailed check,1,0,0,0,0,1,4,0,19,-49.2,2024-08-05,1
6650-VJONK,1,43.85,43.85,monthly,Bank transfer (automatic),1,0,0,0,0,13,6,1,12,-22.5,2024-08-05,0
2774-LVQUS,15,83.05,1258.3,monthly,Electronic check,1,1,1,0,2,14,1,2,14,-21.7,2024-08-06,1
2927-CVULT,53,104.05,5566.4,biennial,Bank transfer (automatic),1,0,1,1,5,17,2,0,3,16.6,2024-08-06,0
2520-SGTTA,0,20.0,0.0,biennial,Mailed check,0,0,1,1,0,16,0,0,11,-23.6,2024-08-06,0
3720-DBRWL,51,83.85,4307.1,biennial,Credit card (automatic),1,0,1,0,6,12,5,0,22,-2.8,2024-08-06,0
4998-IKFSE,30,100.45,3096.9,monthly,Electronic check,0,0,0,0,3,36,8,0,13,-24.5,2024-08-06,0
1754-GKYPY,22,89.75,1938.9,monthly,Bank transfer (automatic),1,1,1,0,2,22,9,0,2,-4.4,2024-08-06,0
1614-JBEBI,8,20.7,137.6,monthly,Mailed check,1,0,0,0,0,28,9,1,8,-19.8,2024-08-06,0
1302-TPUBN,66,19.35,1240.8,biennial,Bank transfer (automatic),0,0,0,0,0,16,9,2,2,-10.4,2024-08-06,0
3486-KHMLI,21,24.7,467.15,monthly,Mailed check,0,0,0,1,0,12,2,0,0,-0.8,2024-08-06,0
8313-KTIHG,4,61.3,249.4,monthly,Electronic check,1,0,0,0,2,23,7,1,4,-21.1,2024-08-06,0
3956-CJUST,23,75.4,1643.55,monthly,Bank transfer (automatic),1,1,0,0,1,15,5,0,11,46.6,2024-08-06,0
7943-RQCHR,9,94.75,889.9,monthly,Electronic check,1,0,0,0,2,13,5,0,8,0.1,2024-08-07,1
1834-WULEG,24,20.25,439.75,annual,Mailed check,0,0,1,1,0,27,3,0,9,30.0,2024-08-07,0
9488-FVZCC,72,79.5,5661.7,biennial,Bank transfer (automatic),1,0,1,1,5,6,9,0,19,25.4,2024-08-07,0
7923-IYJWY,67,116.1,7839.85,biennial,Credit card (automatic),1,1,0,0,6,18,6,0,0,-3.5,2024-08-07,0
2055-BFOCC,63,84.0,5329.55,annual,Bank transfer (automatic),1,1,1,0,6,19,7,0,20,5.3,2024-08-07,0
5076-YVXCM,51,83.4,4149.45,monthly,Bank transfer (automatic),0,0,0,0,1,21,6,1,0,-4.9,2024-08-07,0
5968-XQIVE,72,89.7,6588.95,annual,Electronic check,1,0,1,1,2,10,10,0,21,13.7,2024-08-07,0
1407-DIGZV,3,19.1,52.0,biennial,Mailed check,0,0,1,1,0,19,8,0,2,-12.5,2024-08-07,0
3481-JHUZH,41,80.25,3439.0,monthly,Electronic check,1,0,1,0,1,18,7,0,0,7.4,2024-08-08,0
8535-SFUTN,61,106.45,6300.15,monthly,Electronic check,1,0,0,0,4,25,8,1,41,21.6,2024-08-08,0
0780-XNZFN,57,20.65,1125.6,biennial,Bank transfer (automatic),0,0,0,0,0,7,8,0,5,-16.2,2024-08-08,0
0877-SDMBN,54,103.95,5639.05,annual,Bank transfer (automatic),1,0,0,0,4,16,7,1,1,-20.5,2024-08-08,1
7765-LWVVH,72,95.1,6843.15,biennial,Electronic check,1,0,1,1,3,18,9,0,17,1.5,2024-08-08,0
6723-WSNTY,66,108.1,7181.95,annual,Credit card (automatic),1,1,1,0,5,16,6,4,15,-7.4,2024-08-08,0
0723-VSOBE,45,34.2,1596.6,annual,Electronic check,0,1,0,0,1,21,6,1,16,34.0,2024-08-08,0
1746-TGTWV,1,75.35,75.35,monthly,Credit card (automatic),0,0,1,0,1,17,6,0,10,7.6,2024-08-08,0
2798-NYLMZ,71,108.55,7616.0,biennial,Credit card (automatic),1,0,1,0,5,18,5,0,12,5.2,2024-08-08,0
1023-BQXZE,57,74.35,4317.35,biennial,Bank transfer (automatic),1,0,0,0,4,8,10,1,0,-17.4,2024-08-08,0
2668-TZSPS,1,20.45,20.45,monthly,Mailed check,0,0,0,0,0,14,9,1,22,11.9,2024-08-08,0
7435-ZNUYY,6,20.6,116.6,annual,Mailed check,0,0,0,0,0,21,1,2,24,-3.4,2024-08-08,0
9821-BESNZ,66,104.25,6860.6,annual,Electronic check,1,0,0,0,4,14,6,1,9,4.2,2024-08-08,0
8402-EIVQS,67,100.9,6733.15,annual,Credit card (automatic),1,0,1,0,4,17,6,0,12,-35.2,2024-08-09,0
7181-OQCUT,21,103.85,2215.0,monthly,Mailed check,0,0,0,0,4,5,8,0,10,-0.4,2024-08-09,0
9372-TXXPS,60,59.85,3483.45,biennial,Bank transfer (automatic),0,0,1,0,3,28,6,0,5,23.3,2024-08-09,0
3882-IYOIJ,60,115.25,6758.45,biennial,Credit card (automatic),0,0,1,1,6,23,5,1,0,-41.7,2024-08-09,0
4188-PCPIG,57,70.35,4124.65,biennial,Credit card (automatic),1,0,1,0,4,13,10,0,4,16.6,2024-08-09,0
8073-IJDCM,1,20.3,20.3,monthly,Mailed check,1,0,0,0,0,0,4,2,26,21.9,2024-08-09,1
8375-KVTHK,68,100.3,6754.35,annual,Electronic check,1,0,1,0,4,9,8,1,1,-3.5,2024-08-09,0
5522-NYKPB,25,85.9,2199.05,monthly,Electronic check,0,0,1,1,2,13,9,0,1,-13.8,2024-08-09,0
2027-CWDNU,18,85.6,1601.5,monthly,Electronic check,1,0,1,1,2,24,3,0,4,-11.1,2024-08-09,0
6437-UDQJM,72,84.1,6129.65,biennial,Credit card (automatic),1,1,1,0,5,8,5,1,0,-23.1,2024-08-09,0
9928-BZVLZ,12,49.85,552.1,biennial,Mailed check,0,0,0,0,4,27,8,1,0,-14.2,2024-08-09,0
4198-VFOEA,12,33.6,435.45,annual,Mailed check,1,0,0,0,2,18,6,0,0,14.1,2024-08-09,0
0106-GHRQR,16,71.4,1212.1,monthly,Bank transfer (automatic),1,0,0,0,3,15,8,0,4,8.0,2024-08-09,0
7054-DMVAS,54,65.3,3512.9,biennial,Bank transfer (automatic),1,0,0,0,3,14,10,0,13,18.5,2024-08-09,0
0842-IWYCP,46,44.95,2168.9,monthly,Bank transfer (automatic),0,0,0,0,0,17,9,1,2,0.2,2024-08-09,0
5206-XZZQI,53,80.6,4348.1,monthly,Mailed check,1,0,0,0,2,18,7,1,3,-49.8,2024-08-09,0
1508-DFXCU,12,81.45,912.0,monthly,Electronic check,1,0,0,0,1,36,4,1,14,-14.3,2024-08-09,0
0970-QXPXW,1,19.65,19.65,monthly,Mailed check,0,0,0,0,0,13,6,1,18,-5.9,2024-08-09,0
3374-PZLXD,34,19.7,675.6,monthly,Mailed check,0,0,0,0,0,11,3,0,0,-43.4,2024-08-10,0
9298-WGMRW,72,115.5,8312.75,biennial,Bank transfer (automatic),1,0,1,0,6,31,9,0,12,-12.3,2024-08-10,0
8016-ZMGMO,66,70.85,4738.85,annual,Bank transfer (automatic),1,1,1,0,3,21,6,0,1,-20.7,2024-08-10,0
5578-NKCXI,58,99.25,5846.65,annual,Credit card (automatic),0,0,1,1,4,0,6,1,24,7.5,2024-08-10,0
8590-OHDIW,38,20.3,749.35,annual,Mailed check,0,0,1,1,0,23,2,0,22,46.6,2024-08-10,0
3392-EHMNK,67,94.1,6302.8,biennial,Credit card (automatic),0,0,1,1,3,7,4,2,1,-4.9,2024-08-10,0
9544-PYPSJ,62,96.1,6019.35,monthly,Credit card (automatic),1,1,1,1,3,21,4,0,0,-11.2,2024-08-10,0
3498-LZGQZ,63,19.15,1177.05,biennial,Mailed check,1,0,1,1,0,0,8,1,22,5.7,2024-08-10,0
2003-CKLOR,66,99.5,6710.5,monthly,Electronic check,0,0,0,0,4,16,8,0,23,18.9,2024-08-10,1
1399-OUPJN,57,19.75,1272.05,biennial,Bank transfer (automatic),0,0,1,1,0,21,10,0,6,-23.5,2024-08-10,0
6663-JOCQO,31,75.25,2344.5,annual,Bank transfer (automatic),1,0,1,1,4,1,7,0,8,-24.5,2024-08-10,0
8084-OIVBS,11,20.0,211.95,annual,Mailed check,0,0,0,0,0,1,2,0,3,12.8,2024-08-10,0
1320-GVNHT,72,108.4,7767.25,biennial,Credit card (automatic),1,0,1,1,5,17,7,0,6,15.3,2024-08-10,0
3865-ZFZIB,19,19.65,358.15,biennial,Mailed check,0,0,0,0,0,7,7,1,8,46.4,2024-08-10,0
1352-VHKAJ,27,71.6,1957.1,monthly,Bank transfer (automatic),0,0,1,1,3,25,8,1,0,36.3,2024-08-10,0
6116-RFVHN,34,100.45,3414.65,monthly,Electronic check,1,0,1,0,3,11,5,0,12,-0.7,2024-08-11,0
8728-SKJLR,41,74.25,3089.1,monthly,Electronic check,1,0,0,0,1,23,1,0,10,-0.6,2024-08-11,0
9426-SXNHE,2,18.75,53.15,monthly,Bank transfer (automatic),0,0,0,0,0,9,8,0,3,4.9,2024-08-11,0
5073-RZGBK,50,80.05,4042.2,annual,Bank transfer (automatic),1,0,1,1,5,1,6,1,6,-6.2,2024-08-11,0
8184-WMOFI,62,71.4,4487.3,annual,Credit card (automatic),0,0,1,1,4,34,10,0,19,12.2,2024-08-11,0
8996-ZROXE,57,53.5,3035.8,annual,Electronic check,1,1,0,0,2,14,4,1,0,29.8,2024-08-11,0
8746-OQQRW,4,25.25,101.9,monthly,Mailed check,0,0,0,0,0,10,1,1,0,8.3,2024-08-11,0
1599-EAHXY,60,23.95,1506.4,annual,Credit card (automatic),0,0,1,1,0,27,5,0,16,-3.3,2024-08-11,0
1724-BQUHA,5,89.5,477.7,monthly,Electronic check,1,1,0,0,2,2,3,1,10,-9.6,2024-08-11,1
1100-DDVRV,17,49.8,836.35,monthly,Mailed check,1,0,1,0,3,20,7,1,0,36.5,2024-08-11,0
5546-BYZSM,41,20.45,775.6,monthly,Electronic check,0,0,0,0,0,11,4,1,0,-14.3,2024-08-11,0
0788-DXBFY,58,19.55,1108.8,annual,Electronic check,1,0,1,1,0,20,7,0,17,16.9,2024-08-11,0
3511-BFTJW,72,38.5,2763.0,biennial,Credit card (automatic),0,0,1,1,3,30,2,1,27,-13.5,2024-08-11,0
0440-EKDCF,62,60.15,3753.2,biennial,Credit card (automatic),1,0,1,0,3,6,4,0,0,-45.3,2024-08-11,0
6297-NOOPG,70,110.5,7752.05,biennial,Electronic check,1,0,1,0,5,7,8,0,12,-40.0,2024-08-11,0
1228-ZLNBX,21,75.3,1570.7,monthly,Mailed check,0,0,0,0,0,8,9,0,6,48.2,2024-08-12,0
2987-BJXIK,70,84.7,5991.05,biennial,Mailed check,0,0,0,0,5,11,9,0,11,8.9,2024-08-12,0
6137-MFAJN,48,44.8,2104.55,monthly,Electronic check,1,0,0,0,3,12,4,1,14,15.5,2024-08-12,0
3638-WEABW,58,59.9,3505.1,biennial,Credit card (automatic),1,0,1,0,2,0,5,0,3,49.5,2024-08-12,0
3913-RDSJZ,64,25.55,1714.95,biennial,Mailed check,0,0,1,0,0,12,5,2,5,-9.6,2024-08-12,0
0377-JBKKT,22,57.95,1271.8,monthly,Mailed check,1,0,1,1,3,6,10,2,4,8.3,2024-08-12,0
4709-LKHYG,29,20.0,540.05,annual,Electronic check,0,0,1,1,0,26,9,0,6,24.1,2024-08-12,0
4119-ZYPZY,71,106.8,7623.2,biennial,Electronic check,1,1,0,0,4,15,1,0,12,-16.0,2024-08-12,0
4825-XJGDM,61,43.7,2696.55,annual,Credit card (automatic),0,0,0,0,4,25,3,2,6,32.5,2024-08-12,0
8207-DMRVL,72,114.55,8306.05,biennial,Bank transfer (automatic),0,0,1,1,6,24,5,0,0,-0.4,2024-08-12,0
2230-XTUWL,48,19.55,883.35,biennial,Mailed check,0,0,1,1,0,37,0,0,0,8.3,2024-08-13,0
5802-ADBRC,50,104.4,5232.9,annual,Mailed check,1,0,1,0,4,16,5,0,0,32.7,2024-08-13,0
3620-MWJNE,2,54.45,87.3,monthly,Mailed check,1,0,0,0,2,18,10,0,10,7.6,2024-08-13,0
4707-MAXGU,72,25.85,1872.2,biennial,Credit card (automatic),0,0,1,0,0,14,4,1,6,-27.4,2024-08-13,0
0871-URUWO,13,102.25,1359.0,monthly,Credit card (automatic),1,0,1,0,3,1,3,4,9,3.6,2024-08-13,1
0052-DCKON,66,115.8,7942.15,annual,Bank transfer (automatic),0,0,1,0,6,36,5,1,0,10.1,2024-08-13,0
3810-PJUHR,70,25.35,1715.15,biennial,Mailed check,0,0,1,1,0,36,6,0,8,23.1,2024-08-13,0
7130-YXBRO,48,111.45,5315.1,monthly,Bank transfer (automatic),1,0,1,0,5,21,7,1,0,14.7,2024-08-13,0
0378-CJKPV,72,112.1,7965.95,biennial,Credit card (automatic),0,0,1,0,6,20,7,0,0,-0.2,2024-08-13,0
3422-LYEPQ,1,71.0,71.0,monthly,Electronic check,1,0,1,1,0,3,8,4,6,9.8,2024-08-13,1
8612-GXIDD,12,25.4,313.0,biennial,Bank transfer (automatic),1,0,1,1,0,12,1,4,30,35.6,2024-08-13,0
5804-HYIEZ,70,106.05,7554.05,monthly,Electronic check,1,0,1,1,4,9,5,3,0,2.3,2024-08-13,0
4056-QHXHZ,72,107.45,7576.7,biennial,Mailed check,0,0,1,1,5,2,7,0,0,-37.2,2024-08-13,0
1494-EJZDW,10,20.15,220.8,biennial,Mailed check,0,0,1,1,0,22,8,0,5,10.2,2024-08-13,0
1534-OULXE,61,49.7,2961.4,annual,Bank transfer (automatic),1,0,1,1,1,15,5,0,0,-30.0,2024-08-13,0
4636-JGAAI,34,88.85,3000.25,monthly,Mailed check,0,0,1,0,2,12,3,0,1,8.8,2024-08-13,0
7398-HPYZQ,71,90.55,6404.0,biennial,Bank transfer (automatic),0,0,1,0,6,13,4,4,30,8.9,2024-08-13,0
5372-FBKBN,21,20.75,452.2,monthly,Mailed check,0,0,0,1,0,17,6,0,15,13.7,2024-08-13,0
7527-QNRUS,17,25.15,412.6,biennial,Mailed check,1,0,1,1,0,9,7,0,9,30.3,2024-08-13,0
5404-GGUKR,5,51.35,262.3,monthly,Electronic check,1,0,0,0,1,10,5,0,0,16.1,2024-08-13,0
8266-VBFQL,4,90.4,356.65,monthly,Electronic check,1,0,0,0,3,23,5,0,0,1.6,2024-08-14,0
9814-AOUDH,53,19.5,1050.5,biennial,Credit card (automatic),0,0,0,0,0,26,10,1,23,32.9,2024-08-14,0
0853-TWRVK,72,105.6,7581.5,biennial,Bank transfer (automatic),0,0,1,0,5,8,7,0,13,-20.8,2024-08-14,0
4203-QGNZA,28,20.25,535.35,monthly,Mailed check,0,0,0,1,0,26,7,1,23,-15.6,2024-08-14,0
6088-BXMRG,32,98.85,3089.6,monthly,Electronic check,1,0,1,1,3,22,1,0,15,-31.6,2024-08-14,0
0526-SXDJP,72,42.1,2962.0,biennial,Bank transfer (automatic),0,0,1,0,3,0,1,0,21,-17.7,2024-08-14,0
6371-NZYEG,16,64.25,1024.0,biennial,Mailed check,0,0,1,1,3,19,9,0,8,-28.9,2024-08-14,0
1090-ESELR,72,105.5,7611.55,biennial,Bank transfer (automatic),0,0,1,1,5,12,10,0,8,26.1,2024-08-14,0
3887-PBQAO,45,25.9,1216.6,annual,Credit card (automatic),1,0,1,1,0,22,6,0,5,43.6,2024-08-14,0
4090-KPJIP,3,74.95,212.4,monthly,Electronic check,1,0,0,0,0,15,5,1,2,15.4,2024-08-14,0
3439-GVUSX,1,24.4,24.4,monthly,Mailed check,0,0,0,0,0,15,4,0,5,3.7,2024-08-14,0
6119-SPUDB,46,38.25,1755.35,biennial,Mailed check,0,0,0,0,3,15,2,0,4,3.0,2024-08-14,0
